Nuskaityti duomenis į atmintį iš .csv tipo failo:
SCHOOL_NAME; CHILDS_COUNT; TYPE_ID; LAN_ID; TYPE_LABEL; LAN_LABEL; DARZ_ID; FREE_SPACE; 
Žiogelis; 45; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 137; 0; 
Žiogelis; 47; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 137; 0; 
Žiogelis; 46; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 137; 0; 
Žolynėlis; 34; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 138; 0; 
Žolynėlis; 22; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 138; 0; 
Žolynėlis; 27; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 138; 0; 
Žolynėlis; 24; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 138; 0; 
Žolynėlis; 43; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 138; 0; 
Žolynėlis; 6; 19; 1; "Nuo 2 iki 5 metų"; Lietuvių; 138; 0; 
Žolynėlis; 10; 23; 1; "Nuo 1,5 iki 6 metų"; Lietuvių; 138; 0; 
Žuvėdra; 25; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 139; 1; 
Žuvėdra; 21; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 139; 0; 
Žvangutis; 36; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 140; 0; 
Žvangutis; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 140; 0; 
Žvangutis; 23; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 140; 0; 
Žvangutis; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 140; 0; 
Žvangutis; 16; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 140; 0; 
Žvangutis; 30; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 140; 0; 
Žirniukas; 35; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 141; 0; 
Žirniukas; 8; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 141; 0; 
Žirniukas; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 141; 0; 
Žirniukas; 41; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 141; 0; 
Žirniukas; 2; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 141; 0; 
Žirniukas; 26; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 141; 0; 
Žirniukas; 17; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 141; 0; 
Žirniukas; 20; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 141; 0; 
Aušra; 48; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 142; 0; 
Aušra; 24; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 142; 0; 
Aušra; 50; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 142; 0; 
Aušra; 23; 20; 1; "Nuo 2 iki 6 metų"; Lietuvių; 142; 0; 
Berželis; 57; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 143; 0; 
Berželis; 0; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 143; 0; 
Berželis; 2; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 143; 0; 
Berželis; 18; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 143; 0; 
Berželis; 1; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 143; 0; 
Berželis; 21; 19; 1; "Nuo 2 iki 5 metų"; Lietuvių; 143; 0; 
Pelėdžiukas; 77; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 144; 0; 
Pelėdžiukas; 22; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 144; 0; 
Pelėdžiukas; 24; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 144; 1; 
Pelėdžiukas; 2; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 144; 0; 
Pelėdžiukas; 22; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 144; 0; 
Pelėdžiukas; 43; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 144; 0; 
Šilelis; 53; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 147; 0; 
Šilelis; 6; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 147; 0; 
Šilelis; 22; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 147; 1; 
Šilelis; 20; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 147; 0; 
Šilelis; 18; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 147; 0; 
Šilelis; 16; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 147; 0; 
Šilelis; 22; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 147; 0; 
Vaduvos; 54; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 149; 0; 
Vaduvos; 22; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 149; 0; 
Vaduvos; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 149; 0; 
Vaduvos; 20; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 149; 0; 
Vaduvos; 43; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 149; 0; 
Vaduvos; 10; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 149; 1; 
Vaduvos; 5; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 149; 0; 
Vilkpėdės; 37; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 150; 28; 
Vilkpėdės; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 150; 3; 
Vilkpėdės; 23; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 150; 1; 
Vilkpėdės; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 150; 0; 
Vilkpėdės; 39; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 150; 1; 
Žiburėlis; 71; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 151; 0; 
Žiburėlis; 23; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 151; 0; 
Žiburėlis; 19; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 151; 0; 
Žiburėlis; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 151; 0; 
Žiburėlis; 39; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 151; 3; 
Žiburėlis; 19; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 151; 0; 
Žiburėlis; 42; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 151; 0; 
Žiburėlis; 16; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 151; 0; 
Justinukas; 107; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 152; 2; 
Justinukas; 9; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 152; 0; 
Justinukas; 48; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 152; 0; 
Justinukas; 67; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 152; 0; 
Justinukas; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 152; 0; 
Justinukas; 65; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 152; 0; 
Aidas; 7; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 153; 0; 
Aidas; 9; 15; 1; "Nuo 6 iki 8 metų"; Lietuvių; 153; 0; 
Aidas; 62; 45; 1; "Nuo 8m."; Lietuvių; 153; 0; 
Gėlynas; 65; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 155; 0; 
Gėlynas; 23; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 155; 0; 
Gėlynas; 25; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 155; 0; 
Gėlynas; 23; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 155; 0; 
Gėlynas; 23; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 155; 0; 
Gėlynas; 0; 28; 1; "Nuo 1 iki 7 metų"; Lietuvių; 155; 1; 
Obelėlė; 94; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 156; 9; 
Obelėlė; 43; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 156; 1; 
Obelėlė; 54; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 156; 0; 
Obelėlė; 38; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 156; 0; 
Obelėlė; 40; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 156; 0; 
Obelėlė; 7; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 156; 0; 
Obelėlė; 8; 23; 1; "Nuo 1,5 iki 6 metų"; Lietuvių; 156; 0; 
Spygliukas; 100; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 157; 0; 
Spygliukas; 4; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 157; 2; 
Spygliukas; 18; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 157; 2; 
Spygliukas; 43; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 157; 0; 
Spygliukas; 20; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 157; 0; 
Spygliukas; 44; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 157; 0; 
Spygliukas; 8; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 157; 0; 
Spygliukas; 39; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 157; 0; 
Vieversys; 79; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 158; 0; 
Vieversys; 6; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 158; 1; 
Vieversys; 42; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 158; 0; 
Vieversys; 44; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 158; 0; 
Vieversys; 69; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 158; 0; 
Vieversys; 16; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 158; 0; 
Vieversys; 54; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 158; 0; 
Žirmūnėliai; 86; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 159; 0; 
Žirmūnėliai; 42; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 159; 0; 
Žirmūnėliai; 22; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 159; 0; 
Žirmūnėliai; 0; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 159; 1; 
Žirmūnėliai; 57; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 159; 1; 
Žirmūnėliai; 65; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 159; 0; 
Žirmūnėliai; 2; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 159; 2; 
Žirmūnėliai; 42; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 159; 0; 
Dainorėliai; 39; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 160; 0; 
Dainorėliai; 22; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 160; 0; 
Dainorėliai; 24; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 160; 0; 
Dainorėliai; 1; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 160; 1; 
Dainorėliai; 17; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 160; 0; 
Dainorėliai; 43; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 160; 0; 
Dainorėliai; 14; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 160; 0; 
Gabijėlė; 80; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 163; 0; 
Gabijėlė; 132; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 163; 0; 
Gabijėlė; 69; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 163; 0; 
Gabijėlė; 68; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 163; 0; 
Gabijėlė; 3; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 163; 0; 
Gabijėlė; 73; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 163; 0; 
Saulėgrąža; 56; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 164; 0; 
Saulėgrąža; 46; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 164; 0; 
Saulėgrąža; 64; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 164; 2; 
Saulėgrąža; 18; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 164; 0; 
Saulėgrąža; 65; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 164; 0; 
Saulėgrąža; 41; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 164; 0; 
Pilaitukas; 85; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 165; 0; 
Pilaitukas; 72; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 165; 0; 
Pilaitukas; 47; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 165; 0; 
Pilaitukas; 46; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 165; 0; 
Pilaitukas; 65; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 165; 0; 
"Vilniaus „Vilties“ specialioji mokykla-daugiafunkcinis centras"; 9; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 167; 3; 
Švelnukas; 29; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 169; 0; 
Švelnukas; 25; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 169; 0; 
Švelnukas; 29; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 169; 0; 
Švelnukas; 24; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 169; 0; 
Švelnukas; 23; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 169; 0; 
Švelnukas; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 169; 0; 
Boružėlė; 68; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 170; 0; 
Boružėlė; 80; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 170; 0; 
Boružėlė; 44; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 170; 0; 
Boružėlė; 66; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 170; 0; 
Boružėlė; 51; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 170; 0; 
Volungė; 67; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 181; 3; 
Volungė; 21; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 181; 0; 
Volungė; 0; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 181; 0; 
Volungė; 46; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 181; 0; 
Volungė; 1; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 181; 2; 
Volungė; 3; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 181; 0; 
Volungė; 31; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 181; 3; 
Volungė; 42; 19; 1; "Nuo 2 iki 5 metų"; Lietuvių; 181; 0; 
Giliukas; 69; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 186; 1; 
Giliukas; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 186; 0; 
Giliukas; 3; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 186; 0; 
Giliukas; 22; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 186; 0; 
Giliukas; 2; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 186; 0; 
Giliukas; 44; 20; 1; "Nuo 2 iki 6 metų"; Lietuvių; 186; 0; 
"Lazdynų mokykla"; 18; 20; 1; "Nuo 2 iki 6 metų"; Lietuvių; 188; 3; 
"VĮ Mažasis Trinapolis mok. 160 Eur"; 16; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 189; 0; 
"VĮ Mažasis Trinapolis mok. 160 Eur"; 16; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 189; 0; 
"VĮ Mažasis Trinapolis mok. 160 Eur"; 28; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 189; 0; 
"VĮ Mažasis Trinapolis mok. 160 Eur"; 0; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 189; 0; 
"VĮ Mažasis Trinapolis mok. 160 Eur"; 14; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 189; 0; 
"VĮ Mažasis Trinapolis mok. 160 Eur"; 20; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 189; 0; 
Santariškių; 55; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 273; 0; 
Santariškių; 68; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 273; 0; 
Santariškių; 95; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 273; 0; 
Santariškių; 48; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 273; 0; 
Santariškių; 68; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 273; 0; 
"Vilnios pagrindinė mokykla"; 12; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 280; 0; 
"Vilnios pagrindinė mokykla"; 20; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 280; 0; 
"Vilnios pagrindinė mokykla"; 3; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 280; 17; 
"Vilnios pagrindinė mokykla"; 39; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 280; 6; 
"„Atžalyno” mokykla-darželis"; 1; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 283; 0; 
"„Atžalyno” mokykla-darželis"; 19; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 283; 0; 
"„Atžalyno” mokykla-darželis"; 4; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 283; 0; 
"„Atžalyno” mokykla-darželis"; 28; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 283; 0; 
"„Atžalyno” mokykla-darželis"; 36; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 283; 0; 
"„Atžalyno” mokykla-darželis"; 22; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 283; 0; 
"Vilniaus Naujininkų mokykla"; 11; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 311; 4; 
"Vilniaus Naujininkų mokykla"; 18; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 311; 6; 
"Vilniaus Naujininkų mokykla"; 21; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 311; 0; 
"Vilniaus Taikos progimnazija"; 140; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 313; 0; 
"Vilniaus Karaliaus Mindaugo pagrindinė mokykla"; 101; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 314; 10; 
Ąžuolas; 38; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 327; 0; 
Ąžuolas; 116; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 327; 0; 
Ąžuolas; 84; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 327; 0; 
Ąžuolas; 49; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 327; 0; 
Ąžuolas; 24; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 327; 0; 
Ąžuolas; 0; 28; 1; "Nuo 1 iki 7 metų"; Lietuvių; 327; 1; 
"Vilniaus Trakų Vokės gimnazija"; 22; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 335; 0; 
"Vilniaus Trakų Vokės gimnazija"; 58; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 335; 0; 
"Vilniaus Salininkų gimnazija"; 86; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 337; 5; 
"Vilniaus „Spindulio“ progimnazija"; 83; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 338; 0; 
"Vilniaus „Spindulio“ progimnazija"; 21; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 338; 0; 
"Vilniaus „Pelėdos” pradinė mokykla"; 92; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 342; 0; 
"Vilniaus Verkių mokykla-daugiafunkcis centras"; 7; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 373; 0; 
"Vilniaus Verkių mokykla-daugiafunkcis centras"; 0; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 373; 7; 
"Vilniaus Verkių mokykla-daugiafunkcis centras"; 0; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 373; 7; 
"Vilniaus Sausio 13-osios mokykla"; 63; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 374; 29; 
"Vilniaus Viršuliškių mokykla"; 38; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 376; 7; 
Gluosnis; 50; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 377; 0; 
Gluosnis; 51; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 377; 0; 
Gluosnis; 20; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 377; 0; 
Gluosnis; 67; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 377; 0; 
Gluosnis; 22; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 377; 0; 
Gluosnis; 21; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 377; 0; 
Gluosnis; 5; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 377; 0; 
"Vilniaus Simono Stanevičiaus progimnazija"; 79; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 381; 5; 
"Vilniaus Maironio progimnazija"; 53; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 384; 9; 
"Vilniaus Maironio progimnazija"; 23; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 384; 0; 
Žolynas; 74; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 388; 0; 
Žolynas; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 388; 0; 
Žolynas; 21; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 388; 0; 
Žolynas; 71; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 388; 0; 
Žolynas; 1; 28; 1; "Nuo 1 iki 7 metų"; Lietuvių; 388; 0; 
"Vilniaus „Genio“ progimnazija"; 21; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 389; 0; 
"Vilniaus „Genio“ progimnazija"; 21; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 389; 0; 
"Gintarėlis (Popieriaus g. 46A)"; 3; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 597; 0; 
"Gintarėlis (Popieriaus g. 46A)"; 20; 20; 1; "Nuo 2 iki 6 metų"; Lietuvių; 597; 0; 
"Pušynėlis (A. Mickevičiaus g. 21)"; 33; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 667; 0; 
"Pušynėlis (A. Mickevičiaus g. 21)"; 22; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 667; 0; 
"Pušynėlis (A. Mickevičiaus g. 21)"; 25; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 667; 0; 
"Pušynėlis (A. Mickevičiaus g. 21)"; 22; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 667; 0; 
"Naminukas (Klinikų g. 5)"; 33; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 668; 0; 
"Naminukas (Klinikų g. 5)"; 22; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 668; 0; 
"Naminukas (Klinikų g. 5)"; 24; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 668; 0; 
"Naminukas (Klinikų g. 5)"; 23; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 668; 0; 
"Gervelė (Stadiono g. 5)"; 22; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 669; 0; 
Coliukė; 42; 4; 2; "Nuo 3 iki 7 metų"; Rusų; 39; 8; 
Daigelis; 65; 3; 2; "Nuo 1,5 iki 3 metų"; Rusų; 41; 0; 
Daigelis; 7; 4; 2; "Nuo 3 iki 7 metų"; Rusų; 41; 0; 
Daigelis; 41; 6; 2; "Nuo 3 iki 4 metų"; Rusų; 41; 0; 
Daigelis; 2; 7; 2; "Nuo 4 iki 5 metų"; Rusų; 41; 0; 
Daigelis; 38; 10; 2; "Nuo 3 iki 5 metų"; Rusų; 41; 4; 
Daigelis; 17; 16; 2; "Nuo 4 iki 7 metų"; Rusų; 41; 0; 
Gelvonėlis; 31; 3; 2; "Nuo 1,5 iki 3 metų"; Rusų; 51; 0; 
Gelvonėlis; 19; 7; 2; "Nuo 4 iki 5 metų"; Rusų; 51; 0; 
Gelvonėlis; 18; 8; 2; "Nuo 5 iki 6 metų"; Rusų; 51; 0; 
Gelvonėlis; 20; 11; 2; "Nuo 5 iki 7 metų"; Rusų; 51; 0; 
Gelvonėlis; 4; 16; 2; "Nuo 4 iki 7 metų"; Rusų; 51; 1; 
Gelvonėlis; 23; 18; 2; "Nuo 2 iki 4 metų"; Rusų; 51; 0; 
"Gervelė (Dzūkų g. 32)"; 24; 4; 2; "Nuo 3 iki 7 metų"; Rusų; 52; 8; 
Karusėlė; 63; 3; 2; "Nuo 1,5 iki 3 metų"; Rusų; 59; 0; 
Karusėlė; 31; 6; 2; "Nuo 3 iki 4 metų"; Rusų; 59; 3; 
Karusėlė; 23; 7; 2; "Nuo 4 iki 5 metų"; Rusų; 59; 0; 
Karusėlė; 22; 8; 2; "Nuo 5 iki 6 metų"; Rusų; 59; 0; 
Karusėlė; 21; 11; 2; "Nuo 5 iki 7 metų"; Rusų; 59; 0; 
Kaštonas; 22; 14; 2; "Nuo 3 iki 6 metų"; Rusų; 60; 5; 
Kurpaitė; 29; 3; 2; "Nuo 1,5 iki 3 metų"; Rusų; 64; 0; 
Kurpaitė; 1; 7; 2; "Nuo 4 iki 5 metų"; Rusų; 64; 0; 
Kurpaitė; 17; 11; 2; "Nuo 5 iki 7 metų"; Rusų; 64; 3; 
Kurpaitė; 23; 13; 2; "Nuo 4 iki 6 metų"; Rusų; 64; 0; 
Kurpaitė; 21; 18; 2; "Nuo 2 iki 4 metų"; Rusų; 64; 0; 
"Kūlverstukas (Suvalkų g. 6)"; 31; 3; 2; "Nuo 1,5 iki 3 metų"; Rusų; 65; 0; 
"Kūlverstukas (Suvalkų g. 6)"; 22; 7; 2; "Nuo 4 iki 5 metų"; Rusų; 65; 0; 
"Kūlverstukas (Suvalkų g. 6)"; 22; 11; 2; "Nuo 5 iki 7 metų"; Rusų; 65; 0; 
"Kūlverstukas (Suvalkų g. 6)"; 23; 18; 2; "Nuo 2 iki 4 metų"; Rusų; 65; 0; 
Lašelis; 23; 1; 2; "Iki 1,5 metų"; Rusų; 67; 4; 
Lašelis; 24; 3; 2; "Nuo 1,5 iki 3 metų"; Rusų; 67; 3; 
Lašelis; 16; 7; 2; "Nuo 4 iki 5 metų"; Rusų; 67; 0; 
Lašelis; 16; 8; 2; "Nuo 5 iki 6 metų"; Rusų; 67; 0; 
Lašelis; 21; 12; 2; "Nuo 2 iki 3 metų"; Rusų; 67; 8; 
Lašelis; 19; 18; 2; "Nuo 2 iki 4 metų"; Rusų; 67; 0; 
